[2025-03-15 22:23:41,962 - INFO]: Listing CASIA-B
[2025-03-15 22:24:35,476 - INFO]: Saved 107 valid frames to CASIA-B-pkl/014/nm-06/054/054.pkl.
[2025-03-15 22:24:35,502 - INFO]: Saved 68 valid frames to CASIA-B-pkl/014/nm-06/090/090.pkl.
[2025-03-15 22:24:35,509 - INFO]: Saved 120 valid frames to CASIA-B-pkl/014/nm-06/000/000.pkl.
[2025-03-15 22:24:35,543 - INFO]: Saved 86 valid frames to CASIA-B-pkl/014/nm-06/144/144.pkl.
[2025-03-15 22:24:35,567 - INFO]: Saved 81 valid frames to CASIA-B-pkl/014/nm-06/162/162.pkl.
[2025-03-15 22:24:35,596 - INFO]: Saved 91 valid frames to CASIA-B-pkl/014/bg-01/126/126.pkl.
[2025-03-15 22:24:35,631 - INFO]: Saved 60 valid frames to CASIA-B-pkl/014/bg-01/108/108.pkl.
[2025-03-15 22:24:35,659 - INFO]: Saved 101 valid frames to CASIA-B-pkl/014/bg-01/180/180.pkl.
[2025-03-15 22:24:35,674 - INFO]: Saved 116 valid frames to CASIA-B-pkl/014/nm-06/036/036.pkl.
[2025-03-15 22:24:35,734 - INFO]: Saved 70 valid frames to CASIA-B-pkl/014/bg-01/072/072.pkl.
[2025-03-15 22:24:35,769 - INFO]: Saved 119 valid frames to CASIA-B-pkl/014/bg-01/018/018.pkl.
[2025-03-15 22:24:35,779 - INFO]: Saved 100 valid frames to CASIA-B-pkl/014/bg-01/054/054.pkl.
[2025-03-15 22:24:35,795 - INFO]: Saved 63 valid frames to CASIA-B-pkl/014/bg-01/090/090.pkl.
[2025-03-15 22:24:35,814 - INFO]: Saved 107 valid frames to CASIA-B-pkl/014/bg-01/000/000.pkl.
[2025-03-15 22:24:35,857 - INFO]: Saved 90 valid frames to CASIA-B-pkl/014/bg-01/144/144.pkl.
[2025-03-15 22:24:35,882 - INFO]: Saved 92 valid frames to CASIA-B-pkl/014/bg-01/162/162.pkl.
[2025-03-15 22:24:35,899 - INFO]: Saved 88 valid frames to CASIA-B-pkl/014/nm-05/126/126.pkl.
[2025-03-15 22:24:35,951 - INFO]: Saved 113 valid frames to CASIA-B-pkl/014/bg-01/036/036.pkl.
[2025-03-15 22:24:35,958 - INFO]: Saved 90 valid frames to CASIA-B-pkl/014/nm-05/180/180.pkl.
[2025-03-15 22:24:35,961 - INFO]: Saved 74 valid frames to CASIA-B-pkl/014/nm-05/108/108.pkl.
[2025-03-15 22:24:36,032 - INFO]: Saved 68 valid frames to CASIA-B-pkl/014/nm-05/072/072.pkl.
[2025-03-15 22:24:36,099 - INFO]: Saved 66 valid frames to CASIA-B-pkl/014/nm-05/090/090.pkl.
[2025-03-15 22:24:36,102 - INFO]: Saved 105 valid frames to CASIA-B-pkl/014/nm-05/054/054.pkl.
[2025-03-15 22:24:36,105 - INFO]: Saved 140 valid frames to CASIA-B-pkl/014/nm-05/018/018.pkl.
[2025-03-15 22:24:36,136 - INFO]: Saved 124 valid frames to CASIA-B-pkl/014/nm-05/000/000.pkl.
[2025-03-15 22:24:36,190 - INFO]: Saved 87 valid frames to CASIA-B-pkl/014/nm-05/144/144.pkl.
[2025-03-15 22:24:36,194 - INFO]: Saved 87 valid frames to CASIA-B-pkl/014/nm-05/162/162.pkl.
[2025-03-15 22:24:36,221 - INFO]: Saved 76 valid frames to CASIA-B-pkl/014/nm-01/126/126.pkl.
[2025-03-15 22:24:36,250 - INFO]: Saved 58 valid frames to CASIA-B-pkl/014/nm-01/108/108.pkl.
[2025-03-15 22:24:36,285 - INFO]: Saved 84 valid frames to CASIA-B-pkl/014/nm-01/180/180.pkl.
[2025-03-15 22:24:36,303 - INFO]: Saved 126 valid frames to CASIA-B-pkl/014/nm-05/036/036.pkl.
[2025-03-15 22:24:36,366 - INFO]: Saved 67 valid frames to CASIA-B-pkl/014/nm-01/072/072.pkl.
[2025-03-15 22:24:36,403 - INFO]: Saved 102 valid frames to CASIA-B-pkl/014/nm-01/054/054.pkl.
[2025-03-15 22:24:36,433 - INFO]: Saved 130 valid frames to CASIA-B-pkl/014/nm-01/018/018.pkl.
[2025-03-15 22:24:36,436 - INFO]: Saved 65 valid frames to CASIA-B-pkl/014/nm-01/090/090.pkl.
[2025-03-15 22:24:36,484 - INFO]: Saved 133 valid frames to CASIA-B-pkl/014/nm-01/000/000.pkl.
[2025-03-15 22:24:36,489 - INFO]: Saved 81 valid frames to CASIA-B-pkl/014/nm-01/144/144.pkl.
[2025-03-15 22:24:36,521 - INFO]: Saved 78 valid frames to CASIA-B-pkl/014/nm-01/162/162.pkl.
[2025-03-15 22:24:36,569 - INFO]: Saved 87 valid frames to CASIA-B-pkl/014/nm-02/126/126.pkl.
[2025-03-15 22:24:36,588 - INFO]: Saved 62 valid frames to CASIA-B-pkl/014/nm-02/108/108.pkl.
[2025-03-15 22:24:36,597 - INFO]: Saved 90 valid frames to CASIA-B-pkl/014/nm-02/180/180.pkl.
[2025-03-15 22:24:36,640 - INFO]: Saved 129 valid frames to CASIA-B-pkl/014/nm-01/036/036.pkl.
[2025-03-15 22:24:36,675 - INFO]: Saved 71 valid frames to CASIA-B-pkl/014/nm-02/072/072.pkl.
[2025-03-15 22:24:36,733 - INFO]: Saved 98 valid frames to CASIA-B-pkl/014/nm-02/054/054.pkl.
[2025-03-15 22:24:36,733 - INFO]: Saved 114 valid frames to CASIA-B-pkl/014/nm-02/018/018.pkl.
[2025-03-15 22:24:36,737 - INFO]: Saved 61 valid frames to CASIA-B-pkl/014/nm-02/090/090.pkl.
[2025-03-15 22:24:36,772 - INFO]: Saved 109 valid frames to CASIA-B-pkl/014/nm-02/000/000.pkl.
[2025-03-15 22:24:36,824 - INFO]: Saved 86 valid frames to CASIA-B-pkl/014/nm-02/144/144.pkl.
[2025-03-15 22:24:36,833 - INFO]: Saved 88 valid frames to CASIA-B-pkl/014/nm-02/162/162.pkl.
[2025-03-15 22:24:36,856 - INFO]: Saved 88 valid frames to CASIA-B-pkl/013/nm-03/126/126.pkl.
[2025-03-15 22:24:36,901 - INFO]: Saved 69 valid frames to CASIA-B-pkl/013/nm-03/108/108.pkl.
[2025-03-15 22:24:36,907 - INFO]: Saved 115 valid frames to CASIA-B-pkl/014/nm-02/036/036.pkl.
[2025-03-15 22:24:36,925 - INFO]: Saved 92 valid frames to CASIA-B-pkl/013/nm-03/180/180.pkl.
[2025-03-15 22:24:36,978 - INFO]: Saved 71 valid frames to CASIA-B-pkl/013/nm-03/072/072.pkl.
[2025-03-15 22:24:37,004 - INFO]: Saved 125 valid frames to CASIA-B-pkl/013/nm-03/018/018.pkl.
[2025-03-15 22:24:37,042 - INFO]: Saved 71 valid frames to CASIA-B-pkl/013/nm-03/090/090.pkl.
[2025-03-15 22:24:37,043 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-001.png has no data.
[2025-03-15 22:24:37,043 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-002.png has no data.
[2025-03-15 22:24:37,044 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-003.png has no data.
[2025-03-15 22:24:37,044 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-004.png has no data.
[2025-03-15 22:24:37,045 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-005.png has no data.
[2025-03-15 22:24:37,045 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-006.png has no data.
[2025-03-15 22:24:37,046 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-007.png has no data.
[2025-03-15 22:24:37,046 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-008.png has no data.
[2025-03-15 22:24:37,047 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-009.png has no data.
[2025-03-15 22:24:37,047 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-010.png has no data.
[2025-03-15 22:24:37,048 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-011.png has no data.
[2025-03-15 22:24:37,048 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-012.png has no data.
[2025-03-15 22:24:37,049 - WARNING]: CASIA-B/013/nm-03/162/013-nm-03-162-013.png has no data.
[2025-03-15 22:24:37,053 - INFO]: Saved 110 valid frames to CASIA-B-pkl/013/nm-03/054/054.pkl.
[2025-03-15 22:24:37,058 - INFO]: Saved 120 valid frames to CASIA-B-pkl/013/nm-03/000/000.pkl.
[2025-03-15 22:24:37,087 - INFO]: Saved 90 valid frames to CASIA-B-pkl/013/nm-03/144/144.pkl.
[2025-03-15 22:24:37,137 - INFO]: Saved 90 valid frames to CASIA-B-pkl/013/nm-03/162/162.pkl.
[2025-03-15 22:24:37,145 - INFO]: Saved 96 valid frames to CASIA-B-pkl/013/cl-02/126/126.pkl.
[2025-03-15 22:24:37,189 - INFO]: Saved 98 valid frames to CASIA-B-pkl/013/cl-02/180/180.pkl.
[2025-03-15 22:24:37,207 - INFO]: Saved 71 valid frames to CASIA-B-pkl/013/cl-02/108/108.pkl.
[2025-03-15 22:24:37,227 - INFO]: Saved 124 valid frames to CASIA-B-pkl/013/nm-03/036/036.pkl.
[2025-03-15 22:24:37,284 - INFO]: Saved 72 valid frames to CASIA-B-pkl/013/cl-02/072/072.pkl.
[2025-03-15 22:24:37,319 - INFO]: Saved 108 valid frames to CASIA-B-pkl/013/cl-02/054/054.pkl.
[2025-03-15 22:24:37,343 - INFO]: Saved 149 valid frames to CASIA-B-pkl/013/cl-02/018/018.pkl.
[2025-03-15 22:24:37,345 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-001.png has no data.
[2025-03-15 22:24:37,345 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-002.png has no data.
[2025-03-15 22:24:37,346 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-003.png has no data.
[2025-03-15 22:24:37,346 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-004.png has no data.
[2025-03-15 22:24:37,347 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-005.png has no data.
[2025-03-15 22:24:37,347 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-006.png has no data.
[2025-03-15 22:24:37,348 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-007.png has no data.
[2025-03-15 22:24:37,348 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-008.png has no data.
[2025-03-15 22:24:37,349 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-009.png has no data.
[2025-03-15 22:24:37,349 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-010.png has no data.
[2025-03-15 22:24:37,350 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-011.png has no data.
[2025-03-15 22:24:37,350 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-012.png has no data.
[2025-03-15 22:24:37,351 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-013.png has no data.
[2025-03-15 22:24:37,351 - INFO]: Saved 72 valid frames to CASIA-B-pkl/013/cl-02/090/090.pkl.
[2025-03-15 22:24:37,351 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-014.png has no data.
[2025-03-15 22:24:37,352 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-015.png has no data.
[2025-03-15 22:24:37,352 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-016.png has no data.
[2025-03-15 22:24:37,353 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-017.png has no data.
[2025-03-15 22:24:37,353 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-018.png has no data.
[2025-03-15 22:24:37,354 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-019.png has no data.
[2025-03-15 22:24:37,354 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-020.png has no data.
[2025-03-15 22:24:37,355 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-021.png has no data.
[2025-03-15 22:24:37,355 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-022.png has no data.
[2025-03-15 22:24:37,356 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-023.png has no data.
[2025-03-15 22:24:37,356 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-024.png has no data.
[2025-03-15 22:24:37,357 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-025.png has no data.
[2025-03-15 22:24:37,357 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-026.png has no data.
[2025-03-15 22:24:37,358 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-027.png has no data.
[2025-03-15 22:24:37,358 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-028.png has no data.
[2025-03-15 22:24:37,359 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-029.png has no data.
[2025-03-15 22:24:37,359 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-030.png has no data.
[2025-03-15 22:24:37,360 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-031.png has no data.
[2025-03-15 22:24:37,360 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-032.png has no data.
[2025-03-15 22:24:37,361 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-033.png has no data.
[2025-03-15 22:24:37,361 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-034.png has no data.
[2025-03-15 22:24:37,362 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-035.png has no data.
[2025-03-15 22:24:37,362 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-036.png has no data.
[2025-03-15 22:24:37,363 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-037.png has no data.
[2025-03-15 22:24:37,363 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-038.png has no data.
[2025-03-15 22:24:37,364 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-039.png has no data.
[2025-03-15 22:24:37,364 - WARNING]: CASIA-B/013/cl-02/162/013-cl-02-162-040.png has no data.
[2025-03-15 22:24:37,401 - INFO]: Saved 138 valid frames to CASIA-B-pkl/013/cl-02/000/000.pkl.
[2025-03-15 22:24:37,406 - INFO]: Saved 98 valid frames to CASIA-B-pkl/013/cl-02/144/144.pkl.
[2025-03-15 22:24:37,463 - INFO]: Saved 98 valid frames to CASIA-B-pkl/013/cl-02/162/162.pkl.
[2025-03-15 22:24:37,494 - INFO]: Saved 94 valid frames to CASIA-B-pkl/013/nm-04/126/126.pkl.
[2025-03-15 22:24:37,514 - INFO]: Saved 103 valid frames to CASIA-B-pkl/013/nm-04/180/180.pkl.
[2025-03-15 22:24:37,528 - INFO]: Saved 71 valid frames to CASIA-B-pkl/013/nm-04/108/108.pkl.
[2025-03-15 22:24:37,569 - INFO]: Saved 149 valid frames to CASIA-B-pkl/013/cl-02/036/036.pkl.
[2025-03-15 22:24:37,611 - INFO]: Saved 78 valid frames to CASIA-B-pkl/013/nm-04/072/072.pkl.
[2025-03-15 22:24:37,658 - INFO]: Saved 127 valid frames to CASIA-B-pkl/013/nm-04/018/018.pkl.
[2025-03-15 22:24:37,664 - INFO]: Saved 111 valid frames to CASIA-B-pkl/013/nm-04/054/054.pkl.
[2025-03-15 22:24:37,666 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-001.png has no data.
[2025-03-15 22:24:37,666 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-002.png has no data.
[2025-03-15 22:24:37,667 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-003.png has no data.
[2025-03-15 22:24:37,667 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-004.png has no data.
[2025-03-15 22:24:37,668 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-005.png has no data.
[2025-03-15 22:24:37,668 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-006.png has no data.
[2025-03-15 22:24:37,669 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-007.png has no data.
[2025-03-15 22:24:37,669 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-008.png has no data.
[2025-03-15 22:24:37,670 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-009.png has no data.
[2025-03-15 22:24:37,671 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-010.png has no data.
[2025-03-15 22:24:37,671 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-011.png has no data.
[2025-03-15 22:24:37,672 - WARNING]: CASIA-B/013/nm-04/162/013-nm-04-162-012.png has no data.
[2025-03-15 22:24:37,677 - INFO]: Saved 71 valid frames to CASIA-B-pkl/013/nm-04/090/090.pkl.
[2025-03-15 22:24:37,710 - INFO]: Saved 128 valid frames to CASIA-B-pkl/013/nm-04/000/000.pkl.
[2025-03-15 22:24:37,754 - INFO]: Saved 98 valid frames to CASIA-B-pkl/013/nm-04/144/144.pkl.
[2025-03-15 22:24:37,764 - INFO]: Saved 95 valid frames to CASIA-B-pkl/013/nm-04/162/162.pkl.
[2025-03-15 22:24:37,799 - INFO]: Saved 92 valid frames to CASIA-B-pkl/013/bg-02/126/126.pkl.
[2025-03-15 22:24:37,826 - INFO]: Saved 60 valid frames to CASIA-B-pkl/013/bg-02/108/108.pkl.
[2025-03-15 22:24:37,830 - INFO]: Saved 117 valid frames to CASIA-B-pkl/013/nm-04/036/036.pkl.
[2025-03-15 22:24:37,877 - INFO]: Saved 97 valid frames to CASIA-B-pkl/013/bg-02/180/180.pkl.
[2025-03-15 22:24:37,905 - INFO]: Saved 72 valid frames to CASIA-B-pkl/013/bg-02/072/072.pkl.
[2025-03-15 22:24:37,963 - INFO]: Saved 108 valid frames to CASIA-B-pkl/013/bg-02/054/054.pkl.
[2025-03-15 22:24:37,971 - INFO]: Saved 135 valid frames to CASIA-B-pkl/013/bg-02/018/018.pkl.
[2025-03-15 22:24:37,972 - INFO]: Saved 71 valid frames to CASIA-B-pkl/013/bg-02/090/090.pkl.
[2025-03-15 22:24:37,973 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-001.png has no data.
[2025-03-15 22:24:37,973 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-002.png has no data.
[2025-03-15 22:24:37,974 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-003.png has no data.
[2025-03-15 22:24:37,975 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-004.png has no data.
[2025-03-15 22:24:37,975 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-005.png has no data.
[2025-03-15 22:24:37,976 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-006.png has no data.
[2025-03-15 22:24:37,976 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-007.png has no data.
[2025-03-15 22:24:37,977 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-008.png has no data.
[2025-03-15 22:24:37,977 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-009.png has no data.
[2025-03-15 22:24:37,978 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-010.png has no data.
[2025-03-15 22:24:37,978 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-011.png has no data.
[2025-03-15 22:24:37,979 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-012.png has no data.
[2025-03-15 22:24:37,979 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-013.png has no data.
[2025-03-15 22:24:37,980 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-014.png has no data.
[2025-03-15 22:24:37,980 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-015.png has no data.
[2025-03-15 22:24:37,981 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-016.png has no data.
[2025-03-15 22:24:37,981 - WARNING]: CASIA-B/013/bg-02/162/013-bg-02-162-017.png has no data.
[2025-03-15 22:24:38,023 - INFO]: Saved 124 valid frames to CASIA-B-pkl/013/bg-02/000/000.pkl.
[2025-03-15 22:24:38,056 - INFO]: Saved 96 valid frames to CASIA-B-pkl/013/bg-02/144/144.pkl.
[2025-03-15 22:24:38,081 - INFO]: Saved 95 valid frames to CASIA-B-pkl/013/bg-02/162/162.pkl.
[2025-03-15 22:24:38,105 - INFO]: Saved 83 valid frames to CASIA-B-pkl/013/cl-01/126/126.pkl.
[2025-03-15 22:24:38,134 - INFO]: Saved 126 valid frames to CASIA-B-pkl/013/bg-02/036/036.pkl.
[2025-03-15 22:24:38,147 - INFO]: Saved 68 valid frames to CASIA-B-pkl/013/cl-01/108/108.pkl.
[2025-03-15 22:24:38,151 - INFO]: Saved 93 valid frames to CASIA-B-pkl/013/cl-01/180/180.pkl.
[2025-03-15 22:24:38,229 - INFO]: Saved 76 valid frames to CASIA-B-pkl/013/cl-01/072/072.pkl.
[2025-03-15 22:24:38,270 - INFO]: Saved 108 valid frames to CASIA-B-pkl/013/cl-01/054/054.pkl.
[2025-03-15 22:24:38,282 - INFO]: Saved 113 valid frames to CASIA-B-pkl/013/cl-01/000/000.pkl.
[2025-03-15 22:24:38,284 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-001.png has no data.
[2025-03-15 22:24:38,285 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-002.png has no data.
[2025-03-15 22:24:38,285 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-003.png has no data.
[2025-03-15 22:24:38,286 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-004.png has no data.
[2025-03-15 22:24:38,286 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-005.png has no data.
[2025-03-15 22:24:38,287 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-006.png has no data.
[2025-03-15 22:24:38,287 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-007.png has no data.
[2025-03-15 22:24:38,288 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-008.png has no data.
[2025-03-15 22:24:38,288 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-009.png has no data.
[2025-03-15 22:24:38,289 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-010.png has no data.
[2025-03-15 22:24:38,290 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-011.png has no data.
[2025-03-15 22:24:38,290 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-012.png has no data.
[2025-03-15 22:24:38,291 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-013.png has no data.
[2025-03-15 22:24:38,291 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-014.png has no data.
[2025-03-15 22:24:38,291 - INFO]: Saved 136 valid frames to CASIA-B-pkl/013/cl-01/018/018.pkl.
[2025-03-15 22:24:38,291 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-015.png has no data.
[2025-03-15 22:24:38,292 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-016.png has no data.
[2025-03-15 22:24:38,293 - WARNING]: CASIA-B/013/cl-01/162/013-cl-01-162-017.png has no data.
[2025-03-15 22:24:38,297 - INFO]: Saved 69 valid frames to CASIA-B-pkl/013/cl-01/090/090.pkl.
[2025-03-15 22:24:38,355 - INFO]: Saved 89 valid frames to CASIA-B-pkl/013/cl-01/144/144.pkl.
[2025-03-15 22:24:38,373 - INFO]: Saved 76 valid frames to CASIA-B-pkl/013/nm-06/126/126.pkl.
[2025-03-15 22:24:38,374 - INFO]: Saved 85 valid frames to CASIA-B-pkl/013/cl-01/162/162.pkl.
[2025-03-15 22:24:38,437 - INFO]: Saved 65 valid frames to CASIA-B-pkl/013/nm-06/108/108.pkl.
[2025-03-15 22:24:38,441 - INFO]: Saved 86 valid frames to CASIA-B-pkl/013/nm-06/180/180.pkl.
[2025-03-15 22:24:38,462 - INFO]: Saved 122 valid frames to CASIA-B-pkl/013/cl-01/036/036.pkl.
[2025-03-15 22:24:38,511 - INFO]: Saved 117 valid frames to CASIA-B-pkl/013/nm-06/018/018.pkl.
[2025-03-15 22:24:38,520 - INFO]: Saved 77 valid frames to CASIA-B-pkl/013/nm-06/072/072.pkl.
[2025-03-15 22:24:38,575 - INFO]: Saved 70 valid frames to CASIA-B-pkl/013/nm-06/090/090.pkl.
[2025-03-15 22:24:38,584 - INFO]: Saved 108 valid frames to CASIA-B-pkl/013/nm-06/054/054.pkl.
[2025-03-15 22:24:38,593 - INFO]: Saved 115 valid frames to CASIA-B-pkl/013/nm-06/000/000.pkl.
[2025-03-15 22:24:38,595 - INFO]: Saved 82 valid frames to CASIA-B-pkl/013/nm-06/144/144.pkl.
[2025-03-15 22:24:38,645 - INFO]: Saved 77 valid frames to CASIA-B-pkl/013/nm-06/162/162.pkl.
[2025-03-15 22:24:38,678 - INFO]: Saved 89 valid frames to CASIA-B-pkl/013/bg-01/126/126.pkl.
[2025-03-15 22:24:38,693 - INFO]: Saved 92 valid frames to CASIA-B-pkl/013/bg-01/180/180.pkl.
[2025-03-15 22:24:38,709 - INFO]: Saved 68 valid frames to CASIA-B-pkl/013/bg-01/108/108.pkl.
[2025-03-15 22:24:38,732 - INFO]: Saved 112 valid frames to CASIA-B-pkl/013/nm-06/036/036.pkl.
[2025-03-15 22:24:38,782 - INFO]: Saved 72 valid frames to CASIA-B-pkl/013/bg-01/072/072.pkl.
[2025-03-15 22:24:38,836 - INFO]: Saved 107 valid frames to CASIA-B-pkl/013/bg-01/054/054.pkl.
[2025-03-15 22:24:38,849 - INFO]: Saved 67 valid frames to CASIA-B-pkl/013/bg-01/090/090.pkl.
[2025-03-15 22:24:38,850 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-001.png has no data.
[2025-03-15 22:24:38,851 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-002.png has no data.
[2025-03-15 22:24:38,851 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-003.png has no data.
[2025-03-15 22:24:38,852 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-004.png has no data.
[2025-03-15 22:24:38,853 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-005.png has no data.
[2025-03-15 22:24:38,853 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-006.png has no data.
[2025-03-15 22:24:38,854 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-007.png has no data.
[2025-03-15 22:24:38,854 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-008.png has no data.
[2025-03-15 22:24:38,855 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-009.png has no data.
[2025-03-15 22:24:38,855 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-010.png has no data.
[2025-03-15 22:24:38,856 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-011.png has no data.
[2025-03-15 22:24:38,856 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-012.png has no data.
[2025-03-15 22:24:38,857 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-013.png has no data.
[2025-03-15 22:24:38,857 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-014.png has no data.
[2025-03-15 22:24:38,858 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-015.png has no data.
[2025-03-15 22:24:38,858 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-016.png has no data.
[2025-03-15 22:24:38,859 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-017.png has no data.
[2025-03-15 22:24:38,859 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-018.png has no data.
[2025-03-15 22:24:38,860 - WARNING]: CASIA-B/013/bg-01/162/013-bg-01-162-019.png has no data.
